317,深圳市绿联科技有限公司,国家高新技术企业认定奖励,20.00 ,0755-28066530
318,深圳市和科达水处理设备有限公司,国家高新技术企业认定奖励,20.00 ,18948312631
319,深圳市铂胜光电有限公司,国家高新技术企业认定奖励,20.00 ,0755-29090606
320,深圳市龙方自动化科技有限公司,国家高新技术企业认定奖励,20.00 ,0755-89826600
321,深圳市金誉半导体有限公司,国家高新技术企业认定奖励,20.00 ,0755-29000988
322,深圳市万网博通科技有限公司,国家高新技术企业认定奖励,20.00 ,0755-36963722
323,深圳市豪恩智能物联股份有限公司,国家高新技术企业认定奖励,20.00 ,0755-28140280
324,深圳市比洋光通信科技股份有限公司,国家高新技术企业认定奖励,20.00 ,0755-21032751
325,深圳市鑫富艺实业有限公司,国家高新技术企业认定奖励,20.00 ,0755-29840298
326,深圳市科伟达超声波设备有限公司,国家高新技术企业认定奖励,20.00 ,0755-28070666
327,深圳市合川科技有限公司,国家高新技术企业认定奖励,20.00 ,0755-28140068
328,深圳市量能科技有限公司,国家高新技术企业认定奖励,20.00 ,15986664534
329,深圳市联得自动化装备股份有限公司,国家高新技术企业认定奖励,20.00 ,0755-33687810
330,深圳市中能泰富科技有限公司,国家高新技术企业认定奖励,20.00 ,18098906141
331,深圳市中天和自动化设备有限公司,国家高新技术企业认定奖励,20.00 ,0755-28091121
332,深圳市思坎普科技有限公司,国家高新技术企业认定奖励,20.00 ,0755-28093844
333,深圳市赫尔诺电子技术有限公司,国家高新技术企业认定奖励,20.00 ,0755-81701585
334,深圳成光兴光电技术股份有限公司,国家高新技术企业认定奖励,20.00 ,0755-66631006
335,深圳市炫丽塑胶科技有限公司,国家高新技术企业认定奖励,20.00 ,0755-27159211
336,深圳市斌特科技有限公司,国家高新技术企业认定奖励,20.00 ,0755-28026052
337,深圳市洁王精细化工科技有限公司,国家高新技术企业认定奖励,20.00 ,0755-29845930
338,深圳市鑫联为科技发展有限公司,国家高新技术企业认定奖励,20.00 ,0755-28892889
339,深圳市汉华光电子有限公司,国家高新技术企业认定奖励,20.00 ,13590185755
340,深圳市策维科技有限公司,国家高新技术企业认定奖励,20.00 ,0755-29819038
341,深圳市宝德软件开发有限公司,国家高新技术企业认定奖励,20.00 ,0755-29528988
342,深圳市科晶智达科技有限公司,国家高新技术企业认定奖励,20.00 ,0755-26959531
343,深圳市佳顺智能机器人股份有限公司,国家高新技术企业认定奖励,20.00 ,0755-83987142
344,深圳市金彩虹精密制造股份有限公司,国家高新技术企业认定奖励,20.00 ,13590288306
345,广东天劲新能源科技股份有限公司,国家高新技术企业认定奖励,20.00 ,0755-83726056
346,深圳海龙建筑科技有限公司,国家高新技术企业认定奖励,20.00 ,0755-29679642
347,深圳市赛得立实业有限公司,国家高新技术企业认定奖励,20.00 ,0755-26631488
348,光越科技（深圳）有限公司,国家高新技术企业认定奖励,20.00 ,0755-27995900
349,深圳市友亿成智能照明股份有限公司,国家高新技术企业认定奖励,20.00 ,0755-81702385
350,一浦莱斯精密技术（深圳）有限公司,国家高新技术企业认定奖励,20.00 ,0755-28140883
351,深圳市三顺纳米新材料股份有限公司,国家高新技术企业认定奖励,20.00 ,0755-23058955
352,深圳市艺峰自动化装备有限公司,国家高新技术企业认定奖励,20.00 ,0755-27986797
353,深圳市鹏翔运达机械科技有限公司,国家高新技术企业认定奖励,20.00 ,0755-29195580
354,深圳市丰禾原电子科技有限公司,国家高新技术企业认定奖励,20.00 ,0755-28016180
355,深圳市光彩凯宜电子开发有限公司,国家高新技术企业认定奖励,20.00 ,0755-84193157
356,深圳市万景华科技有限公司,国家高新技术企业认定奖励,20.00 ,0755-28076722
357,深圳市诺赛德精密科技有限公司,国家高新技术企业认定奖励,20.00 ,0755-36813078
358,深圳市科潮达科技有限公司,国家高新技术企业认定奖励,20.00 ,0755-27903777
359,深圳市宝德自动化精密设备有限公司,国家高新技术企业认定奖励,20.00 ,0755-27980806
360,深圳市维可达精密科技有限公司,国家高新技术企业认定奖励,20.00 ,15999625087
361,深圳市冠为科技股份有限公司,国家高新技术企业认定奖励,20.00 ,0755-29453999
362,深圳市迈思普电子有限公司,国家高新技术企业认定奖励,20.00 ,0755-29453210
363,深圳市海目星激光智能装备股份有限公司,国家高新技术企业认定奖励,20.00 ,0755-23325470
364,深圳市森岛电气有限公司,国家高新技术企业认定奖励,20.00 ,13686835012
365,深圳市强大创新科技实业有限公司,国家高新技术企业认定奖励,20.00 ,0755-29832500
366,深圳市德盟科技股份有限公司,国家高新技术企业认定奖励,20.00 ,0755-8892877
367,深圳市金盛机电科技有限公司,国家高新技术企业认定奖励,20.00 ,0755-28016583
368,深圳市东升磁业有限公司,国家高新技术企业认定奖励,20.00 ,0755-27994906
369,深圳市元和电子材料有限公司,国家高新技术企业认定奖励,20.00 ,0755-29532401
370,深圳市三维机电设备有限公司,国家高新技术企业认定奖励,20.00 ,0755-29784678
371,深圳市德海威实业有限公司,国家高新技术企业认定奖励,20.00 ,13928433499
372,	深圳市明南电子有限公司,国家高新技术企业认定奖励,20.00 ,0755-27048132
373,深圳飞德利照明科技有限公司,国家高新技术企业认定奖励,20.00 ,13590259850
374,深圳市神州线缆有限公司,国家高新技术企业认定奖励,20.00 ,0755-66832198
375,深圳市科奈信科技有限公司,国家高新技术企业认定奖励,20.00 ,0755-61880577
376,深圳市思榕科技有限公司,国家高新技术企业认定奖励,20.00 ,0755-28166212
377,深圳市阿尔艾富信息技术股份有限公司,国家高新技术企业认定奖励,20.00 ,0755-83639383
378,深圳市展能科技有限责任公司,国家高新技术企业认定奖励,20.00 ,0755-86607390
379,深圳市好一生电子科技有限公司,国家高新技术企业认定奖励,20.00 ,0755-28191680
380,深圳市融智兴科技有限公司,国家高新技术企业认定奖励,20.00 ,0755-29824689
381,深圳市格瑞特电子有限公司,国家高新技术企业认定奖励,20.00 ,0755-83511861
382,深圳市九州安域科技有限公司,国家高新技术企业认定奖励,20.00 ,13903020153
383,深圳市鲁科泰网络通信技术有限公司,国家高新技术企业认定奖励,20.00 ,0755-25565075
384,深圳市瀚达美电子有限公司,国家高新技术企业认定奖励,20.00 ,0755-27708999
385,深圳市永视新电子科技有限公司,国家高新技术企业认定奖励,20.00 ,18002569667
386,深圳市力沃信息科技有限公司,国家高新技术企业认定奖励,20.00 ,0755-86512200
387,深圳普捷利科技有限公司,国家高新技术企业认定奖励,20.00 ,0755-23216256
388,深圳市斯灯达电子有限公司,国家高新技术企业认定奖励,20.00 ,0755-32907108
389,深圳开维教育信息技术股份有限公司,国家高新技术企业认定奖励,20.00 ,0755-25585865
390,深圳市宇亮光电技术有限公司,国家高新技术企业认定奖励,20.00 ,0755-29809991
391,深圳市瑞尔时代科技有限公司,国家高新技术企业认定奖励,20.00 ,18127031035
392,深圳市锦源新能科技有限公司,国家高新技术企业认定奖励,20.00 ,13902925379
393,深圳市科达超声自动化设备有限公司,国家高新技术企业认定奖励,20.00 ,0755-81753666
394,深圳市安立克电子有限公司,国家高新技术企业认定奖励,20.00 ,0755-29071812
395,深圳市德龙华乐电子科技有限公司,国家高新技术企业认定奖励,20.00 ,0755-28770155
396,深圳平显光电设备有限公司,国家高新技术企业认定奖励,20.00 ,0755-28182129
397,深圳市岑科实业有限公司,国家高新技术企业认定奖励,20.00 ,0755-89808755
398,深圳市迪维迅机电技术有限公司,国家高新技术企业认定奖励,20.00 ,0755-26998910
399,深圳市奥星澳科技有限公司,国家高新技术企业认定奖励,20.00 ,0755-29232900
400,深圳市科灵通科技有限公司,国家高新技术企业认定奖励,20.00 ,0755-83409318
401,深圳市旗云智能科技有限公司,国家高新技术企业认定奖励,20.00 ,0755-23888815
402,深圳市杰美特科技股份有限公司,国家高新技术企业认定奖励,20.00 ,0755-81752999
403,深圳市易通畅达科技发展有限公司,国家高新技术企业认定奖励,20.00 ,0755-29411378
404,深圳市朗琴音响技术有限公司,国家高新技术企业认定奖励,20.00 ,0755-66858820
405,深圳市好思科技术有限公司,国家高新技术企业认定奖励,20.00 ,0755-83237246
406,深圳市彩生活网络服务有限公司,国家高新技术企业认定奖励,20.00 ,0755-33930880
407,深圳市合力思科技有限公司,国家高新技术企业认定奖励,20.00 ,0755-29822832
408,深圳市旭龙昇电子有限公司,国家高新技术企业认定奖励,20.00 ,0755-2943217
409,深圳市易讯时代科技信息有限公司,国家高新技术企业认定奖励,20.00 ,0755-33814002
410,深圳市泰金田科技有限公司,国家高新技术企业认定奖励,20.00 ,0755-89484446
411,深圳市克耐克科技有限公司,国家高新技术企业认定奖励,20.00 ,0755-89480606
