timestamp,frame_name,progress,row,col
52081,opr11dyin_android_productionfluency_010000451,-1,-1,-1
52183,opr11dyin_android_productionfluency_010000452,-1,-1,-1
52288,opr11dyin_android_productionfluency_010000453,-1,-1,-1
52397,opr11dyin_android_productionfluency_010000454,-1,-1,-1
52503,opr11dyin_android_productionfluency_010000455,-1,-1,-1
52609,opr11dyin_android_productionfluency_010000456,-1,-1,-1
52715,opr11dyin_android_productionfluency_010000457,-1,-1,-1
52779,opr11dyin_android_productionfluency_010000458,-1,-1,-1
52843,opr11dyin_android_productionfluency_010000459,-1,-1,-1
52945,opr11dyin_android_productionfluency_010000460,-1,-1,-1
53045,opr11dyin_android_productionfluency_010000461,-1,-1,-1
53149,opr11dyin_android_productionfluency_010000462,-1,-1,-1
53249,opr11dyin_android_productionfluency_010000463,-1,-1,-1
53352,opr11dyin_android_productionfluency_010000464,-1,-1,-1
53461,opr11dyin_android_productionfluency_010000465,-1,-1,-1
53566,opr11dyin_android_productionfluency_010000466,-1,-1,-1
53670,opr11dyin_android_productionfluency_010000467,-1,-1,-1
53775,opr11dyin_android_productionfluency_010000468,-1,-1,-1
53881,opr11dyin_android_productionfluency_010000469,-1,-1,-1
53989,opr11dyin_android_productionfluency_010000470,-1,-1,-1
54101,opr11dyin_android_productionfluency_010000471,-1,-1,-1
54208,opr11dyin_android_productionfluency_010000472,-1,-1,-1
54315,opr11dyin_android_productionfluency_010000473,-1,-1,-1
54417,opr11dyin_android_productionfluency_010000474,-1,-1,-1
54518,opr11dyin_android_productionfluency_010000475,-1,-1,-1
54620,opr11dyin_android_productionfluency_010000476,-1,-1,-1
54722,opr11dyin_android_productionfluency_010000477,-1,-1,-1
54781,opr11dyin_android_productionfluency_010000478,-1,-1,-1
54844,opr11dyin_android_productionfluency_010000479,-1,-1,-1
54906,opr11dyin_android_productionfluency_010000480,-1,-1,-1
55010,opr11dyin_android_productionfluency_010000481,-1,-1,-1
55115,opr11dyin_android_productionfluency_010000482,-1,-1,-1
55220,opr11dyin_android_productionfluency_010000483,-1,-1,-1
55325,opr11dyin_android_productionfluency_010000484,-1,-1,-1
55428,opr11dyin_android_productionfluency_010000485,-1,-1,-1
55534,opr11dyin_android_productionfluency_010000486,-1,-1,-1
55637,opr11dyin_android_productionfluency_010000487,-1,-1,-1
55701,opr11dyin_android_productionfluency_010000488,-1,-1,-1
55766,opr11dyin_android_productionfluency_010000489,-1,-1,-1
55870,opr11dyin_android_productionfluency_010000490,-1,-1,-1
55972,opr11dyin_android_productionfluency_010000491,-1,-1,-1
56076,opr11dyin_android_productionfluency_010000492,-1,-1,-1
56182,opr11dyin_android_productionfluency_010000493,-1,-1,-1
56286,opr11dyin_android_productionfluency_010000494,-1,-1,-1
56392,opr11dyin_android_productionfluency_010000495,-1,-1,-1
56498,opr11dyin_android_productionfluency_010000496,-1,-1,-1
56601,opr11dyin_android_productionfluency_010000497,-1,-1,-1
56707,opr11dyin_android_productionfluency_010000498,-1,-1,-1
56813,opr11dyin_android_productionfluency_010000499,-1,-1,-1
56876,opr11dyin_android_productionfluency_010000500,-1,-1,-1
56941,opr11dyin_android_productionfluency_010000501,-1,-1,-1
57046,opr11dyin_android_productionfluency_010000502,-1,-1,-1
57151,opr11dyin_android_productionfluency_010000503,-1,-1,-1
57256,opr11dyin_android_productionfluency_010000504,-1,-1,-1
57361,opr11dyin_android_productionfluency_010000505,-1,-1,-1
57464,opr11dyin_android_productionfluency_010000506,-1,-1,-1
57566,opr11dyin_android_productionfluency_010000507,-1,-1,-1
57668,opr11dyin_android_productionfluency_010000508,-1,-1,-1
57730,opr11dyin_android_productionfluency_010000509,-1,-1,-1
57792,opr11dyin_android_productionfluency_010000510,-1,-1,-1
57894,opr11dyin_android_productionfluency_010000511,-1,-1,-1
57996,opr11dyin_android_productionfluency_010000512,-1,-1,-1
58098,opr11dyin_android_productionfluency_010000513,-1,-1,-1
58202,opr11dyin_android_productionfluency_010000514,-1,-1,-1
58263,opr11dyin_android_productionfluency_010000515,-1,-1,-1
58365,opr11dyin_android_productionfluency_010000516,-1,-1,-1
58469,opr11dyin_android_productionfluency_010000517,-1,-1,-1
58571,opr11dyin_android_productionfluency_010000518,-1,-1,-1
58672,opr11dyin_android_productionfluency_010000519,-1,-1,-1
58773,opr11dyin_android_productionfluency_010000520,-1,-1,-1
58833,opr11dyin_android_productionfluency_010000521,-1,-1,-1
58895,opr11dyin_android_productionfluency_010000522,-1,-1,-1
59011,opr11dyin_android_productionfluency_010000523,-1,-1,-1
59122,opr11dyin_android_productionfluency_010000524,-1,-1,-1
59223,opr11dyin_android_productionfluency_010000525,-1,-1,-1
59326,opr11dyin_android_productionfluency_010000526,-1,-1,-1
59428,opr11dyin_android_productionfluency_010000527,-1,-1,-1
59530,opr11dyin_android_productionfluency_010000528,-1,-1,-1
59677,opr11dyin_android_productionfluency_010000529,-1,-1,-1
59822,opr11dyin_android_productionfluency_010000530,-1,-1,-1
59967,opr11dyin_android_productionfluency_010000531,-1,-1,-1
60149,opr11dyin_android_productionfluency_010000532,-1,-1,-1
60335,opr11dyin_android_productionfluency_010000533,-1,-1,-1
60519,opr11dyin_android_productionfluency_010000534,-1,-1,-1
60705,opr11dyin_android_productionfluency_010000535,-1,-1,-1
60887,opr11dyin_android_productionfluency_010000536,-1,-1,-1
60991,opr11dyin_android_productionfluency_010000537,-1,-1,-1
61096,opr11dyin_android_productionfluency_010000538,-1,-1,-1
61201,opr11dyin_android_productionfluency_010000539,-1,-1,-1
61305,opr11dyin_android_productionfluency_010000540,-1,-1,-1
61409,opr11dyin_android_productionfluency_010000541,-1,-1,-1
61513,opr11dyin_android_productionfluency_010000542,-1,-1,-1
61617,opr11dyin_android_productionfluency_010000543,-1,-1,-1
61720,opr11dyin_android_productionfluency_010000544,-1,-1,-1
61822,opr11dyin_android_productionfluency_010000545,-1,-1,-1
61924,opr11dyin_android_productionfluency_010000546,-1,-1,-1
62026,opr11dyin_android_productionfluency_010000547,-1,-1,-1
62127,opr11dyin_android_productionfluency_010000548,-1,-1,-1
62230,opr11dyin_android_productionfluency_010000549,-1,-1,-1
62335,opr11dyin_android_productionfluency_010000550,-1,-1,-1
62447,opr11dyin_android_productionfluency_010000551,-1,-1,-1
62550,opr11dyin_android_productionfluency_010000552,-1,-1,-1
62654,opr11dyin_android_productionfluency_010000553,-1,-1,-1
62758,opr11dyin_android_productionfluency_010000554,-1,-1,-1
62860,opr11dyin_android_productionfluency_010000555,-1,-1,-1
62962,opr11dyin_android_productionfluency_010000556,-1,-1,-1
63065,opr11dyin_android_productionfluency_010000557,-1,-1,-1
63167,opr11dyin_android_productionfluency_010000558,-1,-1,-1
63270,opr11dyin_android_productionfluency_010000559,-1,-1,-1
63374,opr11dyin_android_productionfluency_010000560,-1,-1,-1
63477,opr11dyin_android_productionfluency_010000561,-1,-1,-1
63593,opr11dyin_android_productionfluency_010000562,-1,-1,-1
63695,opr11dyin_android_productionfluency_010000563,-1,-1,-1
63799,opr11dyin_android_productionfluency_010000564,-1,-1,-1
63978,opr11dyin_android_productionfluency_010000565,-1,-1,-1
64156,opr11dyin_android_productionfluency_010000566,-1,-1,-1
64299,opr11dyin_android_productionfluency_010000567,-1,-1,-1
64444,opr11dyin_android_productionfluency_010000568,-1,-1,-1
64544,opr11dyin_android_productionfluency_010000569,-1,-1,-1
64649,opr11dyin_android_productionfluency_010000570,-1,-1,-1
64754,opr11dyin_android_productionfluency_010000571,-1,-1,-1
64859,opr11dyin_android_productionfluency_010000572,-1,-1,-1
64962,opr11dyin_android_productionfluency_010000573,-1,-1,-1
65062,opr11dyin_android_productionfluency_010000574,-1,-1,-1
65167,opr11dyin_android_productionfluency_010000575,-1,-1,-1
65273,opr11dyin_android_productionfluency_010000576,-1,-1,-1
65380,opr11dyin_android_productionfluency_010000577,-1,-1,-1
65493,opr11dyin_android_productionfluency_010000578,-1,-1,-1
65597,opr11dyin_android_productionfluency_010000579,-1,-1,-1
65703,opr11dyin_android_productionfluency_010000580,-1,-1,-1
65810,opr11dyin_android_productionfluency_010000581,-1,-1,-1
65915,opr11dyin_android_productionfluency_010000582,-1,-1,-1
66018,opr11dyin_android_productionfluency_010000583,-1,-1,-1
66094,opr11dyin_android_productionfluency_010000584,-1,-1,-1
66165,opr11dyin_android_productionfluency_010000585,-1,-1,-1
66276,opr11dyin_android_productionfluency_010000586,-1,-1,-1
66377,opr11dyin_android_productionfluency_010000587,-1,-1,-1
66480,opr11dyin_android_productionfluency_010000588,-1,-1,-1
66545,opr11dyin_android_productionfluency_010000589,-1,-1,-1
66617,opr11dyin_android_productionfluency_010000590,-1,-1,-1
66724,opr11dyin_android_productionfluency_010000591,-1,-1,-1
66831,opr11dyin_android_productionfluency_010000592,-1,-1,-1
66934,opr11dyin_android_productionfluency_010000593,-1,-1,-1
67037,opr11dyin_android_productionfluency_010000594,-1,-1,-1
67143,opr11dyin_android_productionfluency_010000595,-1,-1,-1
67248,opr11dyin_android_productionfluency_010000596,-1,-1,-1
67352,opr11dyin_android_productionfluency_010000597,-1,-1,-1
67457,opr11dyin_android_productionfluency_010000598,-1,-1,-1
67519,opr11dyin_android_productionfluency_010000599,-1,-1,-1
67580,opr11dyin_android_productionfluency_010000600,-1,-1,-1
67686,opr11dyin_android_productionfluency_010000601,-1,-1,-1
67790,opr11dyin_android_productionfluency_010000602,-1,-1,-1
67850,opr11dyin_android_productionfluency_010000603,-1,-1,-1
67911,opr11dyin_android_productionfluency_010000604,-1,-1,-1
67983,opr11dyin_android_productionfluency_010000605,-1,-1,-1
68052,opr11dyin_android_productionfluency_010000606,-1,-1,-1
68113,opr11dyin_android_productionfluency_010000607,-1,-1,-1
68174,opr11dyin_android_productionfluency_010000608,-1,-1,-1
68233,opr11dyin_android_productionfluency_010000609,-1,-1,-1
68293,opr11dyin_android_productionfluency_010000610,-1,-1,-1
68353,opr11dyin_android_productionfluency_010000611,-1,-1,-1
68414,opr11dyin_android_productionfluency_010000612,-1,-1,-1
68477,opr11dyin_android_productionfluency_010000613,-1,-1,-1
68542,opr11dyin_android_productionfluency_010000614,-1,-1,-1
68604,opr11dyin_android_productionfluency_010000615,-1,-1,-1
68667,opr11dyin_android_productionfluency_010000616,-1,-1,-1
68730,opr11dyin_android_productionfluency_010000617,-1,-1,-1
68792,opr11dyin_android_productionfluency_010000618,-1,-1,-1
68852,opr11dyin_android_productionfluency_010000619,-1,-1,-1
68912,opr11dyin_android_productionfluency_010000620,-1,-1,-1
68974,opr11dyin_android_productionfluency_010000621,-1,-1,-1
69037,opr11dyin_android_productionfluency_010000622,-1,-1,-1
69101,opr11dyin_android_productionfluency_010000623,-1,-1,-1
69160,opr11dyin_android_productionfluency_010000624,-1,-1,-1
69219,opr11dyin_android_productionfluency_010000625,-1,-1,-1
69280,opr11dyin_android_productionfluency_010000626,-1,-1,-1
69340,opr11dyin_android_productionfluency_010000627,-1,-1,-1
69399,opr11dyin_android_productionfluency_010000628,-1,-1,-1
69459,opr11dyin_android_productionfluency_010000629,-1,-1,-1
69519,opr11dyin_android_productionfluency_010000630,-1,-1,-1
69580,opr11dyin_android_productionfluency_010000631,-1,-1,-1
69642,opr11dyin_android_productionfluency_010000632,-1,-1,-1
69708,opr11dyin_android_productionfluency_010000633,-1,-1,-1
69769,opr11dyin_android_productionfluency_010000634,-1,-1,-1
69828,opr11dyin_android_productionfluency_010000635,-1,-1,-1
69889,opr11dyin_android_productionfluency_010000636,-1,-1,-1
69949,opr11dyin_android_productionfluency_010000637,-1,-1,-1
70010,opr11dyin_android_productionfluency_010000638,-1,-1,-1
70071,opr11dyin_android_productionfluency_010000639,-1,-1,-1
70132,opr11dyin_android_productionfluency_010000640,-1,-1,-1
70193,opr11dyin_android_productionfluency_010000641,-1,-1,-1
70254,opr11dyin_android_productionfluency_010000642,-1,-1,-1
70315,opr11dyin_android_productionfluency_010000643,-1,-1,-1
70375,opr11dyin_android_productionfluency_010000644,-1,-1,-1
70435,opr11dyin_android_productionfluency_010000645,-1,-1,-1
70495,opr11dyin_android_productionfluency_010000646,-1,-1,-1
70557,opr11dyin_android_productionfluency_010000647,-1,-1,-1
70615,opr11dyin_android_productionfluency_010000648,-1,-1,-1
70675,opr11dyin_android_productionfluency_010000649,-1,-1,-1
70733,opr11dyin_android_productionfluency_010000650,-1,-1,-1
70793,opr11dyin_android_productionfluency_010000651,-1,-1,-1
70852,opr11dyin_android_productionfluency_010000652,-1,-1,-1
70910,opr11dyin_android_productionfluency_010000653,-1,-1,-1
70969,opr11dyin_android_productionfluency_010000654,-1,-1,-1
71028,opr11dyin_android_productionfluency_010000655,-1,-1,-1
71086,opr11dyin_android_productionfluency_010000656,-1,-1,-1
71144,opr11dyin_android_productionfluency_010000657,-1,-1,-1
71202,opr11dyin_android_productionfluency_010000658,-1,-1,-1
71261,opr11dyin_android_productionfluency_010000659,-1,-1,-1
71319,opr11dyin_android_productionfluency_010000660,-1,-1,-1
71378,opr11dyin_android_productionfluency_010000661,-1,-1,-1
71436,opr11dyin_android_productionfluency_010000662,-1,-1,-1
71496,opr11dyin_android_productionfluency_010000663,-1,-1,-1
71555,opr11dyin_android_productionfluency_010000664,-1,-1,-1
71614,opr11dyin_android_productionfluency_010000665,-1,-1,-1
71673,opr11dyin_android_productionfluency_010000666,-1,-1,-1
71732,opr11dyin_android_productionfluency_010000667,-1,-1,-1
71792,opr11dyin_android_productionfluency_010000668,-1,-1,-1
71850,opr11dyin_android_productionfluency_010000669,-1,-1,-1
71910,opr11dyin_android_productionfluency_010000670,-1,-1,-1
71967,opr11dyin_android_productionfluency_010000671,-1,-1,-1
72040,opr11dyin_android_productionfluency_010000672,-1,-1,-1
72100,opr11dyin_android_productionfluency_010000673,-1,-1,-1
72166,opr11dyin_android_productionfluency_010000674,-1,-1,-1
72227,opr11dyin_android_productionfluency_010000675,-1,-1,-1
72285,opr11dyin_android_productionfluency_010000676,-1,-1,-1
72345,opr11dyin_android_productionfluency_010000677,-1,-1,-1
72403,opr11dyin_android_productionfluency_010000678,-1,-1,-1
72462,opr11dyin_android_productionfluency_010000679,-1,-1,-1
72519,opr11dyin_android_productionfluency_010000680,-1,-1,-1
72579,opr11dyin_android_productionfluency_010000681,-1,-1,-1
72636,opr11dyin_android_productionfluency_010000682,-1,-1,-1
72695,opr11dyin_android_productionfluency_010000683,-1,-1,-1
72759,opr11dyin_android_productionfluency_010000684,-1,-1,-1
72819,opr11dyin_android_productionfluency_010000685,-1,-1,-1
72878,opr11dyin_android_productionfluency_010000686,-1,-1,-1
72936,opr11dyin_android_productionfluency_010000687,-1,-1,-1
72995,opr11dyin_android_productionfluency_010000688,-1,-1,-1
73052,opr11dyin_android_productionfluency_010000689,-1,-1,-1
73113,opr11dyin_android_productionfluency_010000690,-1,-1,-1
73173,opr11dyin_android_productionfluency_010000691,-1,-1,-1
73233,opr11dyin_android_productionfluency_010000692,-1,-1,-1
73291,opr11dyin_android_productionfluency_010000693,-1,-1,-1
73350,opr11dyin_android_productionfluency_010000694,-1,-1,-1
73407,opr11dyin_android_productionfluency_010000695,-1,-1,-1
73486,opr11dyin_android_productionfluency_010000696,-1,-1,-1
73549,opr11dyin_android_productionfluency_010000697,-1,-1,-1
73610,opr11dyin_android_productionfluency_010000698,-1,-1,-1
73680,opr11dyin_android_productionfluency_010000699,-1,-1,-1
73752,opr11dyin_android_productionfluency_010000700,-1,-1,-1
73822,opr11dyin_android_productionfluency_010000701,-1,-1,-1
73892,opr11dyin_android_productionfluency_010000702,-1,-1,-1
73952,opr11dyin_android_productionfluency_010000703,-1,-1,-1
74013,opr11dyin_android_productionfluency_010000704,-1,-1,-1
74076,opr11dyin_android_productionfluency_010000705,-1,-1,-1
74138,opr11dyin_android_productionfluency_010000706,-1,-1,-1
74199,opr11dyin_android_productionfluency_010000707,-1,-1,-1
74261,opr11dyin_android_productionfluency_010000708,-1,-1,-1
74323,opr11dyin_android_productionfluency_010000709,-1,-1,-1
74385,opr11dyin_android_productionfluency_010000710,-1,-1,-1
74446,opr11dyin_android_productionfluency_010000711,-1,-1,-1
74507,opr11dyin_android_productionfluency_010000712,-1,-1,-1
74570,opr11dyin_android_productionfluency_010000713,-1,-1,-1
74633,opr11dyin_android_productionfluency_010000714,-1,-1,-1
74695,opr11dyin_android_productionfluency_010000715,-1,-1,-1
74755,opr11dyin_android_productionfluency_010000716,-1,-1,-1
74853,opr11dyin_android_productionfluency_010000717,-1,-1,-1
74915,opr11dyin_android_productionfluency_010000718,-1,-1,-1
74973,opr11dyin_android_productionfluency_010000719,-1,-1,-1
75033,opr11dyin_android_productionfluency_010000720,-1,-1,-1
75094,opr11dyin_android_productionfluency_010000721,-1,-1,-1
75157,opr11dyin_android_productionfluency_010000722,-1,-1,-1
75226,opr11dyin_android_productionfluency_010000723,-1,-1,-1
75308,opr11dyin_android_productionfluency_010000724,-1,-1,-1
75371,opr11dyin_android_productionfluency_010000725,-1,-1,-1
75434,opr11dyin_android_productionfluency_010000726,-1,-1,-1
75499,opr11dyin_android_productionfluency_010000727,-1,-1,-1
75565,opr11dyin_android_productionfluency_010000728,-1,-1,-1
75651,opr11dyin_android_productionfluency_010000729,-1,-1,-1
75727,opr11dyin_android_productionfluency_010000730,-1,-1,-1
75794,opr11dyin_android_productionfluency_010000731,-1,-1,-1
75857,opr11dyin_android_productionfluency_010000732,-1,-1,-1
75917,opr11dyin_android_productionfluency_010000733,-1,-1,-1
75976,opr11dyin_android_productionfluency_010000734,-1,-1,-1
76043,opr11dyin_android_productionfluency_010000735,-1,-1,-1
76103,opr11dyin_android_productionfluency_010000736,-1,-1,-1
76163,opr11dyin_android_productionfluency_010000737,-1,-1,-1
76223,opr11dyin_android_productionfluency_010000738,-1,-1,-1
76284,opr11dyin_android_productionfluency_010000739,-1,-1,-1
76352,opr11dyin_android_productionfluency_010000740,-1,-1,-1
76416,opr11dyin_android_productionfluency_010000741,-1,-1,-1
76480,opr11dyin_android_productionfluency_010000742,-1,-1,-1
76539,opr11dyin_android_productionfluency_010000743,-1,-1,-1
76600,opr11dyin_android_productionfluency_010000744,-1,-1,-1
76659,opr11dyin_android_productionfluency_010000745,-1,-1,-1
76718,opr11dyin_android_productionfluency_010000746,-1,-1,-1
76776,opr11dyin_android_productionfluency_010000747,-1,-1,-1
76836,opr11dyin_android_productionfluency_010000748,-1,-1,-1
76900,opr11dyin_android_productionfluency_010000749,-1,-1,-1
76968,opr11dyin_android_productionfluency_010000750,-1,-1,-1
77029,opr11dyin_android_productionfluency_010000751,-1,-1,-1
77091,opr11dyin_android_productionfluency_010000752,-1,-1,-1
77152,opr11dyin_android_productionfluency_010000753,-1,-1,-1
77214,opr11dyin_android_productionfluency_010000754,-1,-1,-1
77275,opr11dyin_android_productionfluency_010000755,-1,-1,-1
77334,opr11dyin_android_productionfluency_010000756,-1,-1,-1
